title,content,date,url,source,label,text_length,word_count,has_urls,has_numbers,has_quotes
"Penjelasan Berhubung Penamatan 30,000 Pekerja Kontrak","Menurut kenyataan media Jabatan Perkhidmatan Awam (JPA): Kenyataan media yang dikeluarkan oleh CUEPACS bertarikh 12 Februari 2025 mengenai kebimbangan penamatan kontrak 30,000 kakitangan yang tidak memiliki Sijil Pelajaran Malaysia (SPM), perlu dijelaskan bahawa kenyataan tersebut adalah tidak tepat. Berdasarkan rekod JPA, kelulusan Contract of Service (CoS) di bawah peruntukan OS29000 untuk tahun 2024 bagi kakitangan [&#8230;]","Tue, 18 Feb 2025 04:08:00 +0000",https://sebenarnya.my/penjelasan-berhubung-penamatan-30000-pekerja-kontrak/,Sebenarnya.my,0,431,56,False,True,False
Waspada Taktik Sindiket Penipuan Yang Menawarkan Peluang Kerjasama Dalam Pelbagai Bentuk Tawaran dan Platform Dengan Menyalahgunakan Nama Pegawai Kanan BNM,"Menurut Bank Negara Malaysia (BNM): Orang ramai dinasihatkan jangan terpedaya dengan surat, aplikasi, hantaran media sosial, panggilan telefon, mesej atau video yang menyalahgunakan nama pegawai kanan BNM. BNM tidak memberikan apa-apa sokongan atau jaminan kewangan kepada mana-mana perniagaan. SUMBER: Facebook Rasmi BNM X Rasmi BNM Instagram BNM","Mon, 17 Feb 2025 10:41:00 +0000",https://sebenarnya.my/waspada-taktik-sindiket-penipuan-yang-menawarkan-peluang-kerjasama-dalam-pelbagai-bentuk-tawaran-dan-platform-dengan-menyalahgunakan-nama-pegawai-kanan-bnm/,Sebenarnya.my,0,347,47,False,False,False
Jabatan Kimia Sahkan Tiada DNA Khinzir Dalam Sampel Sandwic Ham and Cheese,"Menurut Menteri Perdagangan Dalam Negeri dan Kos Sara Hidup (KPDN): Jabatan Kimia telah mengesahkan bahawa tiada unsur asid deoksiribonukleik (DNA) khinzir dalam semua sampel setiap perisa sandwich yang didapati menyalah guna logo halal. Sehubungan itu, beliau berharap rakyat memahami bahawa pendakwaan siasatan telah dilakukan dengan telus dan ia telah dirujuk kepada pihak yang berautoriti. Beliau [&#8230;]","Sun, 16 Feb 2025 11:30:00 +0000",https://sebenarnya.my/jabatan-kimia-sahkan-tiada-dna-khinzir-dalam-sampel-sandwic-ham-and-cheese/,Sebenarnya.my,0,410,56,False,True,False
Waspada Tawaran Pembiayaan Perniagaan Yang Menggunakan Nama MARA Di Platform Media Sosial,"Menurut Majlis Amanah Rakyat (MARA): Susulan tersebarnya dakwaan tawaran pembiayaan perniagaan di media sosial yang membabitkan nama MARA, pihak kami tidak pernah melantik pihak ketiga bagi mempromosi dan memproses sebarang kemudahan pembiayaan perniagaan MARA. Artikel terdahulu 17 April 2019 SUMBER: Facebook Rasmi MARA X Rasmi MARA Instagram Rasmi MARA","Sun, 16 Feb 2025 07:34:00 +0000",https://sebenarnya.my/waspada-tawaran-pembiayaan-perniagaan-yang-menggunakan-nama-mara-di-platform-media-sosial/,Sebenarnya.my,0,355,49,False,True,False
Waspada Serangan Hasad SparkCat Melalui Aplikasi di Platform Google Play dan Apple App Store,"Menurut CyberSecurity Malaysia (CSM): CSM melalui perkhidmatan Cyber999 telah mengesan ancaman siber baharu, ‘SparkCat’, yang dikenal pasti oleh Kaspersky. Malware ini menyusup ke Google Play Store dan Apple App Store, berisiko mencuri maklumat sensitif pengguna di Malaysia menggunakan teknologi Optical Character Recognition (OCR) untuk mencuri maklumat sensitif pengguna. SparkCat berupaya mengatasi langkah keselamatan aplikasi, meningkatkan [&#8230;]","Sun, 16 Feb 2025 06:06:00 +0000",https://sebenarnya.my/waspada-serangan-hasad-sparkcat-melalui-aplikasi-di-platform-google-play-dan-apple-app-store/,Sebenarnya.my,0,455,56,False,True,False
Waspada Taktik Penipuan Yang Menyamar Sebagai Wakil Dari NACSA dan Meminta Maklumat Peribadi Melalui Aplikasi WhatsApp,Menurut kenyataan Agensi Keselamatan Siber Negara (NACSA): NACSA memaklumkan bahawa terdapat taktik penipuan yang sedang berleluasa di mana individu tidak bertanggungjawab menggunakan aplikasi WhatsApp untuk memperdaya orang awam. Individu tersebut akan menyamarkan diri sebagai wakil dari agensi untuk mendapatkan maklumat peribadi dan kewangan anda. NACSA tidak akan berkomunikasi dengan orang awam melalui aplikasi WhatsApp dan [&#8230;],"Thu, 13 Feb 2025 00:57:00 +0000",https://sebenarnya.my/waspada-taktik-penipuan-yang-menyamar-sebagai-wakil-dari-nacsa-dan-meminta-maklumat-peribadi-melalui-aplikasi-whatsapp/,Sebenarnya.my,0,440,56,False,True,False
Waspada Penumpuan Angin Dijangka Berlaku Di Sarawak Pada 17 Sehingga 19 Februari 2025,"Menurut Jabatan Meteorologi Malaysia (MET): Berdasarkan analisis model-model cuaca, penumpuan angin dijangka berlaku di Sarawak pada 17 sehingga 19 Februari 2025. Keadaan ini berpotensi menghasilkan ribut petir berserta hujan lebat dan angin kencang dalam tempoh yang lebih panjang di kawasan tersebut. MET Malaysia turut menjangkakan cuaca kering dan panas dengan suhu melebihi 35°C di kebanyakan [&#8230;]","Wed, 12 Feb 2025 04:33:00 +0000",https://sebenarnya.my/waspada-penumpuan-angin-dijangka-berlaku-di-sarawak-pada-17-sehingga-19-februari-2025/,Sebenarnya.my,0,407,56,False,True,False
Makluman: Cuaca Panas Dan Kering Pada Penghujung Monsun Timur Laut,"Menurut kenyataan Jabatan Meteorologi Malaysia (MET): Negara kini berada pada fasa penghujung Monsun Timur Laut yang dijangka berakhir pada pertengahan Mac 2025. Dalam tempoh ini, litupan awan dan taburan hujan akan berkurangan di kebanyakan tempat, terutamanya di kawasan utara Semenanjung termasuk Perak, Pahang dan Kelantan. Ketiadaan hujan dalam tempoh yang panjang boleh menyebabkan cuaca lebih [&#8230;]","Wed, 12 Feb 2025 04:17:00 +0000",https://sebenarnya.my/makluman-cuaca-panas-dan-kering-pada-penghujung-monsun-timur-laut/,Sebenarnya.my,0,409,56,False,True,False
Waspada Sebarang Penjualan Produk Komersil Yang Menyalahgunakan Logo JPN Tanpa Kebenaran,"Menurut Jabatan Pendaftaran Negara (JPN): JPN tidak pernah mengeluarkan sebarang kebenaran kepada mana-mana individu, syarikat, atau organisasi untuk menggunakan logo rasmi jabatan tanpa kelulusan bertulis. Sebarang penggunaan logo tanpa kebenaran adalah tidak dibenarkan dan boleh menimbulkan kekeliruan kepada orang awam. Selain itu, JPN tidak terlibat dalam sebarang bentuk barang dagangan, termasuk promosi atau penjualan produk [&#8230;]","Mon, 10 Feb 2025 07:07:00 +0000",https://sebenarnya.my/waspada-sebarang-penjualan-produk-komersil-yang-menyalahgunakan-logo-jpn-tanpa-kebenaran/,Sebenarnya.my,0,442,56,False,True,False
Waspada Panggilan Palsu Yang Menyamar Dengan Menggunakan Nama Biro Pengaduan Awam,Menurut Biro Pengaduan Awam (BPA): Terdapat panggilan telefon yang mengaku daripada BPA. Jangan mudah terpedaya! BPA tidak akan meminta maklumat peribadi anda melalui telefon. Orang ramai diminta berwaspada dengan panggilan telefon daripada individu yang menggunakan nama BPA. SUMBER: Facebook Rasmi BPA Instagram BPA,"Mon, 10 Feb 2025 05:14:00 +0000",https://sebenarnya.my/waspada-panggilan-palsu-yang-menyamar-dengan-menggunakan-nama-biro-pengaduan-awam/,Sebenarnya.my,0,317,43,False,False,False
Waspada Taktik Penipuan Yang Meminta Bayaran Pendahuluan Bagi Projek Pembinaan Menara Komunikasi di Sabah,"Menurut Suruhanjaya Komunikasi dan Multimedia Malaysia (MCMC): MCMC telah menerima aduan melibatkan bayaran pendahuluan kepada pihak yang meragukan untuk jaminan bagi mendapatkan projek pembinaan menara komunikasi di Sabah. Situasi ini membuka ruang kepada pihak tidak bertanggungjawab untuk mengambil kesempatan dan seterusnya menyebabkan risiko kerugian kewangan kepada mangsa-mangsa yang terlibat. Sehubungan dengan itu, MCMC ingin mengingatkan [&#8230;]","Fri, 07 Feb 2025 00:20:00 +0000",https://sebenarnya.my/waspada-taktik-penipuan-yang-meminta-bayaran-pendahuluan-bagi-projek-pembinaan-menara-komunikasi-di-sabah/,Sebenarnya.my,0,457,56,False,True,False
"Waspada Akaun Palsu Yang Menyalahgunakan Identiti KDYMM SPB Raja Permaisuri Agong, Raja Zarith Sofiah","Menurut Seri Paduka Baginda (SPB) Yang Di-Pertuan Agong (YDPA), Sultan Ibrahim: Akaun ini adalah palsu dan menyamar menggunakan identiti KDYMM SPB Raja Permaisuri Agong. Facebook Rasmi SPB YDPA Instagram Rasmi SPB YDPA","Thu, 06 Feb 2025 03:39:00 +0000",https://sebenarnya.my/waspada-akaun-palsu-yang-menyalahgunakan-identiti-kdymm-spb-raja-permaisuri-agong-raja-zarith-sofiah/,Sebenarnya.my,0,218,32,False,False,False
Waspada Modus Operandi Penipuan Yang Menyalahgunakan Nama Dan Logo KWSP Dengan Meminta Yuran Pengesahan Untuk Proses Permohonan Pengeluaran Dana,Menurut Kumpulan Wang Simpanan Pekerja (KWSP): Hati-hati dengan aktiviti penipuan (scam) yang menyalahgunakan identiti KWSP. SUMBER: Facebook Rasmi KWSP X Rasmi KWSP Instagram Rasmi KWSP,"Thu, 06 Feb 2025 03:05:00 +0000",https://sebenarnya.my/waspada-modus-operandi-penipuan-yang-menyalahgunakan-nama-dan-logo-kwsp-dengan-meminta-yuran-pengesahan-untuk-proses-permohonan-pengeluaran-dana/,Sebenarnya.my,0,186,25,False,False,False
Waspada Taktik Penipuan Yang Menawarkan Servis Diskaun Bil Elektrik,"Menurut Tenaga Nasional Berhad (TNB): TNB menyarankan orang ramai untuk kekal berhati-hati dengan taktik penipuan ini yang berleluasa di media sosial. Pastikan anda mengenal pasti tanda-tanda amaran seperti dibawah: Penipu akan cuba menghubungi anda melalui media sosial, panggilan telefon, e-mel atau secara bersemuka untuk: SUMBER: Facebook Rasmi TNB X Rasmi TNB","Thu, 06 Feb 2025 03:00:00 +0000",https://sebenarnya.my/waspada-taktik-penipuan-yang-menawarkan-servis-diskaun-bil-elektrik/,Sebenarnya.my,0,364,51,False,False,False
Waspada Produk-Produk Kosmetik Yang Mengandungi Racun Berjadual,"Menurut kenyataan media Kementerian Kesihatan Malaysia(KKM): KKM ingin menggesa orang awam untuk mengelak daripada membeli dan menggunakan produk kosmetik berikut kerana dikesan mengandungi racun berjadual seperti di bawah: Susulan daripada itu, notifikasi produk-produk kosmetik terlibat telah dibatalkan oleh Pengarah Perkhidmatan Farmasi, KKM dan tidak lagi dibenarkan untuk dijual di Malaysia. Orang awam yang sedang menggunakan [&#8230;]","Wed, 05 Feb 2025 10:33:00 +0000",https://sebenarnya.my/waspada-produk-produk-kosmetik-yang-mengandungi-racun-berjadual-3/,Sebenarnya.my,0,442,56,False,True,False
Makluman: Harga Runcit Produk Petroleum Bagi Tempoh 6 Februari 2025 Hingga 12 Februari 2025,"Menurut kenyataan media Kementerian Kewangan (MOF): Berdasarkan penetapan harga runcit produk petroleum secara mingguan menggunakan formula Automatic Pricing Mechanism, harga runcit produk petroleum bagi tempoh 6 Februari 2025 hingga 12 Februari 2025 adalah ditetapkan seperti berikut: i. Harga runcit petrol RON97 kekal pada paras RM3.43 seliter;ii. Harga runcit petrol RON95 kekal pada paras RM2.05 seliter;iii. [&#8230;]","Wed, 05 Feb 2025 09:27:00 +0000",https://sebenarnya.my/makluman-harga-runcit-produk-petroleum-bagi-tempoh-6-februari-2025-hingga-12-februari-2025/,Sebenarnya.my,0,423,56,False,True,False
Waspada Luruan Monsun Dijangka Berterusan Di Sabah Dan Sarawak Sehingga 9 Februari 2025,"Menurut Jabatan Meteorologi Malaysia (MET): Analisis terhadap model-model ramalan cuaca terkini menunjukkan luruan monsun yang sedang berlaku dijangka berterusan sehingga 9 Februari 2025. Keadaan ini berpotensi menyebabkan hujan lebat dan berterusan di Sabah dan Sarawak. Sehubungan itu, MET Malaysia telah mengemas kini Amaran Hujan Berterusan (Buruk &#38; Waspada) melibatkan Sabah dan Sarawak berkuat kuasa sehingga [&#8230;]","Wed, 05 Feb 2025 06:08:00 +0000",https://sebenarnya.my/waspada-luruan-monsun-dijangka-berterusan-di-sabah-dan-sarawak-sehingga-9-februari-2025/,Sebenarnya.my,0,428,56,False,True,False
"Makluman: Sesi Libat Urus Antara ST, Pemain Industri & Komuniti Perniagaan Akan Dijalankan Bagi Tujuan Perincian Jadual Tarif Elektrik",Menurut kenyataan media Suruhanjaya Tenaga (ST): ST merujuk kepada kenyataan YAB Perdana Menteri kepada Gabungan Dewan Perniagaan dan Perindustrian Cina Malaysia (ACCCIM) dan akan menyegerakan sesi libat urus bersama pemain industri dan komuniti peniagaan bagi mendapatkan maklum balas dan pandangan berkaitan jadual tarif elektrik ini. Sesi libat urus ini bertujuan memperincikan lebih lanjut berkenaan proses [&#8230;],"Tue, 04 Feb 2025 10:34:00 +0000",https://sebenarnya.my/makluman-sesi-libat-urus-antara-st-pemain-industri-komuniti-perniagaan-akan-dijalankan-bagi-tujuan-perincian-jadual-tarif-elektrik/,Sebenarnya.my,0,420,56,False,True,False
Waspada Luruan Monsun Dijangka Berlaku 4 Sehingga 7 Februari 2025 Yang Melibatkan Negeri Sabah Dan Sarawak,"Menurut Jabatan Meteorologi Malaysia (MET): Analisis terhadap model-model ramalan cuaca terkini menunjukkan luruan monsun dijangka berlaku pada 4 sehingga 7 Februari 2025. Keadaan ini berpotensi menyebabkan hujan lebat dan berterusan di Sabah dan Sarawak. Sehubungan itu, Amaran Angin Kencang dan Laut Bergelora bagi perairan Laut China Selatan telah dikeluarkan dan berkuat kuasa pada 4 sehingga [&#8230;]","Sat, 01 Feb 2025 06:39:00 +0000",https://sebenarnya.my/waspada-luruan-monsun-dijangka-berlaku-4-sehingga-7-februari-2025-yang-melibatkan-negeri-sabah-dan-sarawak/,Sebenarnya.my,0,406,56,False,True,False
Waspada Luruan Monsun Dijangka Berterusan Di Sarawak Sehingga 1 Februari 2025,"Menurut Jabatan Meteorologi Malaysia (MET): Analisis terhadap model-model ramalan cuaca terkini menunjukkan luruan monsun yang sedang berlaku dijangka berterusan sehingga 1 Februari 2025. Keadaan ini berpotensi menyebabkan hujan lebat dan berterusan di Sarawak. Sehubungan itu, MET Malaysia telah mengemaskini Amaran Hujan Berterusan (Waspada) melibatkan negeri Sarawak berkuat kuasa sehingga 1 Februari 2025. Manakala, Amaran Angin [&#8230;]","Fri, 31 Jan 2025 07:07:00 +0000",https://sebenarnya.my/waspada-luruan-monsun-dijangka-berterusan-di-sarawak-sehingga-1-februari-2025/,Sebenarnya.my,0,442,56,False,True,False
Makluman: Harga Runcit Produk Petroleum Bagi Tempoh 30 Januari 2025 Hingga 5 Februari 2025,Menurut kenyataan media Kementerian Kewangan (MOF): Kerajaan menetapkan harga runcit diesel di Semenanjung Malaysia pada RM3.18 seliter. Harga tersebut masih kekal rendah berbanding harga diesel yang diapungkan pada 10 Jun 2024 iaitu RM3.35 seliter mahupun harga diesel di pasaran dunia kini. Kerajaan akan terus memantau perkembangan pasaran dan menyelaras harga runcit diesel dengan mengambil kira [&#8230;],"Wed, 29 Jan 2025 09:16:00 +0000",https://sebenarnya.my/makluman-harga-runcit-produk-petroleum-bagi-tempoh-30-januari-2025-hingga-5-februari-2025/,Sebenarnya.my,0,409,56,False,True,False
Penjelasan Berkaitan Status Halal Produk Keluaran Mixue Malaysia,"Menurut Bahagian Hab Halal, (JAKIM): JAKIM melalui Bahagian Hab Halal telah berkongsi penjelasan daripada Mixue Malaysia berkenaan isu plastik sampah yang digunakan di cawangan mereka. Menurut kenyataan tersebut, plastik sampah yang dibeli melalui platform dalam talian bagi kegunaan cawangan Mixue didapati mempunyai label tulisan yang tidak sesuai, yang boleh menimbulkan keraguan walaupun ia hanya digunakan [&#8230;]","Tue, 28 Jan 2025 02:17:00 +0000",https://sebenarnya.my/penjelasan-berkaitan-status-halal-produk-keluaran-mixue-malaysia/,Sebenarnya.my,0,420,56,False,True,False
Makluman: Kerajaan Umum Diskaun Tol 50% Sempena Tahun Baharu Cina,Menurut kenyataan media Kementerian Kerja Raya (KKR): Kerajaan Madani dalam Mesyuarat Kabinet hari ini telah bersetuju untuk memberikan potongan tol 50% dari kadar tol biasa sempena Perayaan Tahun Baru Cina 2025. Implikasi kewangan yang ditanggung Kerajaan bagi membayar balik pampasan kepada Syarikat Konsesi Tol yang terlibat dianggarkan berjumlah RM20.08juta. Pemberian ini merupakan kesinambungan kepada bantuan [&#8230;],"Sun, 26 Jan 2025 13:50:00 +0000",https://sebenarnya.my/makluman-kerajaan-umum-diskaun-tol-50-sempena-tahun-baharu-cina/,Sebenarnya.my,0,425,56,False,True,False
Waspada Iklan Perkhidmatan Lesen Memandu Tanpa Ujian Yang Menggunakan Nama Dan Logo JPJ,Menurut Jabatan Pengangkutan Jalan Malaysia (JPJ): Jangan terpedaya dengan iklan lesen memandu tanpa ujian!! JPJ mendapati terdapat beberapa akaun media sosial mengenai iklan lesen memandu yang tidak mengikut syarat-syarat ditetapkan serta tidak sah di sisi undang-undang. Modus Operandi : Artikel terdahulu : SUMBER: Facebook Rasmi JPJ Facebook Rasmi JPJ Facebook Rasmi JPJ Instagram Rasmi JPJ [&#8230;],"Sun, 26 Jan 2025 08:03:00 +0000",https://sebenarnya.my/waspada-iklan-perkhidmatan-lesen-memandu-tanpa-ujian-yang-menggunakan-nama-dan-logo-jpj/,Sebenarnya.my,0,404,56,False,True,False
KKM Pantau Limau Mandarin Yang Diimport Sempena Musim Perayaan,"Menurut Kementerian Kesihatan Malaysia (KKM): KKM melaksanakan pemantauan khas ke atas limau mandarin yang diimport sempena musim perayaan di kesemua 70 pintu masuk negara bermula November lepas. Hal itu bagi memastikan limau mandarin yang memasuki negara mematuhi standard ditetapkan di bawah Peraturan-Peraturan Makanan (PPM 1985) Akta Makanan 1983. KKM memaklumkan China, Afrika Selatan, Jepun, Australia [&#8230;]","Fri, 24 Jan 2025 11:53:00 +0000",https://sebenarnya.my/kkm-pantau-limau-mandarin-yang-diimport-sempena-musim-perayaan/,Sebenarnya.my,0,417,56,False,True,False
